Timestamp,Junction_Name,Incoming_North,Outgoing_North,Incoming_South,Outgoing_South,Incoming_East,Outgoing_East,Incoming_West,Outgoing_West,Total_Vehicles,Avg_Speed_kmh,PM2_5_Level,Waiting_Time_Sec,Weather,Citizen_Sentiment,Frustration_Index,Sarvam_AI_Priority
2026-03-17 02:15:00,Tarwala / MERI Signal,62,17,106,141,69,111,48,52,285,44.72,182.7,48.68,Rainy,Neutral,5.99,Normal
2026-03-30 13:01:00,ITI Signal,95,111,65,123,149,132,29,47,338,18.15,225.87,69.09,Rainy,Frustrated,9.38,High
2026-03-19 00:14:00,ABB Circle,131,90,24,73,27,121,110,145,292,14.98,195.14,58.85,Clear,Neutral,6.0,Normal
2026-03-01 21:42:00,Croma - Inox Signal,41,133,116,143,30,15,18,100,205,44.83,154.56,42.73,Foggy,Neutral,6.65,Normal
2026-03-18 20:32:00,ITI Signal,47,116,34,92,122,109,142,124,345,17.56,227.26,78.91,Foggy,Impatient,8.07,High
2026-03-12 10:08:00,ABB Circle,109,11,95,139,65,48,122,78,391,23.93,250.11,91.53,Clear,Impatient,8.18,High
2026-03-14 01:04:00,Tarwala / MERI Signal,47,87,108,43,60,11,95,129,310,50.23,208.83,59.96,Clear,Neutral,6.8,Normal
2026-03-15 14:56:00,Tarwala / MERI Signal,107,54,45,21,25,142,47,64,224,55.92,158.97,50.5,Clear,Neutral,6.85,Normal
2026-03-12 06:04:00,"Udyog Bhavan, FDA office",48,17,41,26,34,89,133,47,256,24.93,183.67,47.38,Overcast,Neutral,4.94,Normal
2026-03-16 15:00:00,Nashik Municipal Corporation,10,140,65,83,135,144,50,52,260,39.97,174.56,51.52,Foggy,Impatient,4.9,Normal
2026-03-27 21:12:00,Jailroad Signal,98,145,69,96,90,29,36,110,293,13.92,190.92,52.02,Foggy,Neutral,6.65,Normal
2026-03-29 05:18:00,ITI Signal,41,125,47,102,41,129,42,103,171,40.47,132.46,30.91,Foggy,Impatient,5.75,Normal
2026-03-11 16:20:00,Ashok Stambh,50,137,47,68,134,54,128,115,359,25.78,220.09,83.75,Foggy,Frustrated,8.3,High
2026-03-19 08:24:00,Tarwala / MERI Signal,82,122,104,107,38,17,25,122,249,47.52,171.64,49.31,Clear,Impatient,4.68,Normal
2026-03-29 21:49:00,Ashok Stambh,146,85,46,59,25,119,40,22,257,47.67,186.62,51.05,Rainy,Impatient,8.27,High
2026-03-21 20:36:00,ITI Signal Post Office,142,22,63,83,100,12,76,117,381,13.45,238.06,67.71,Rainy,Impatient,8.96,High
2026-03-16 10:11:00,"Udyog Bhavan, FDA office",28,85,148,126,95,54,61,147,332,20.54,210.15,71.41,Foggy,Impatient,7.95,High
2026-03-08 10:13:00,ITI Signal,136,147,147,87,101,145,89,120,473,41.78,289.61,104.15,Rainy,Frustrated,10.0,High
2026-03-02 17:42:00,"Udyog Bhavan, FDA office",52,98,73,92,98,109,66,90,289,38.68,195.13,48.69,Overcast,Neutral,6.71,Normal
2026-03-18 06:05:00,ABB Circle,84,39,146,65,145,69,71,86,446,26.81,271.63,89.09,Rainy,Frustrated,8.8,High
2026-03-11 13:54:00,ITI Signal Post Office,74,70,148,118,111,69,13,54,346,54.82,219.84,71.38,Rainy,Anxious,9.07,High
2026-03-24 02:47:00,CBS SIGNAL,71,150,148,115,90,94,50,50,359,17.96,238.87,72.26,Foggy,Frustrated,7.44,High
2026-03-16 13:35:00,Jailroad Signal,36,124,56,86,146,78,134,122,372,21.57,235.11,59.87,Clear,Impatient,4.22,Normal
2026-03-30 01:26:00,Jailroad Signal,52,69,17,116,96,78,66,40,231,53.88,173.95,51.32,Rainy,Neutral,7.35,High
2026-03-29 15:21:00,"Udyog Bhavan, FDA office",45,38,67,20,51,12,103,125,266,16.49,176.72,60.94,Foggy,Impatient,7.85,High
2026-03-07 10:01:00,"Udyog Bhavan, FDA office",88,60,76,140,150,148,150,138,464,38.24,273.34,87.96,Clear,Frustrated,8.76,High
2026-03-15 13:01:00,Croma - Inox Signal,129,70,78,45,104,106,142,26,453,39.01,268.59,78.32,Clear,Impatient,8.66,High
2026-03-08 20:39:00,Ashok Stambh,12,87,12,49,46,40,96,124,166,57.93,133.14,37.8,Overcast,Impatient,6.71,Normal
2026-03-19 03:31:00,Croma - Inox Signal,149,10,30,77,88,18,33,26,300,37.49,203.89,68.97,Foggy,Impatient,8.58,High
2026-03-25 15:53:00,"Udyog Bhavan, FDA office",79,87,75,66,150,127,24,60,328,38.48,204.52,64.56,Foggy,Anxious,7.87,High
2026-03-20 06:26:00,Tarwala / MERI Signal,50,135,128,20,105,101,125,90,408,44.68,258.77,96.8,Foggy,Impatient,9.61,High
2026-03-08 07:56:00,Nashik Municipal Corporation,73,39,135,64,13,98,20,84,241,25.35,174.33,49.34,Overcast,Impatient,4.8,Normal
2026-03-01 20:05:00,CBS SIGNAL,125,17,55,143,75,50,75,112,330,49.6,221.51,59.41,Clear,Impatient,5.48,Normal
2026-03-06 15:35:00,ITI Signal,51,17,107,110,113,139,126,87,397,53.33,247.9,89.68,Overcast,Anxious,7.33,High
2026-03-23 23:37:00,Tarwala / MERI Signal,127,41,108,34,73,13,50,87,358,24.41,231.06,81.11,Clear,Impatient,9.24,High
2026-03-16 19:06:00,Ashok Stambh,21,40,23,53,80,137,143,131,267,13.52,190.15,63.07,Overcast,Anxious,8.49,High
2026-03-02 10:32:00,CBS SIGNAL,43,20,38,38,141,122,16,66,238,19.99,162.11,54.21,Rainy,Neutral,7.57,High
2026-03-30 07:23:00,Ashok Stambh,91,70,17,89,105,16,124,56,337,26.07,219.96,69.78,Foggy,Anxious,8.44,High
2026-03-17 23:27:00,Ashok Stambh,98,58,146,94,32,94,33,57,309,19.5,207.04,66.62,Overcast,Frustrated,9.45,High
2026-03-12 12:49:00,Jailroad Signal,93,87,44,130,144,114,113,116,394,42.34,241.88,70.7,Foggy,Impatient,7.52,High
2026-03-26 00:48:00,Tarwala / MERI Signal,146,113,138,143,61,53,11,84,356,13.17,237.11,80.3,Overcast,Anxious,9.53,High
2026-03-18 12:43:00,ITI Signal,25,103,107,27,108,72,72,97,312,13.68,203.2,70.54,Rainy,Frustrated,10.0,High
2026-03-16 18:36:00,Ashok Stambh,89,16,119,118,126,36,100,148,434,15.39,261.78,92.97,Overcast,Frustrated,9.98,High
2026-03-12 02:26:00,ITI Signal,44,76,94,121,102,46,77,108,317,28.28,199.21,58.78,Rainy,Impatient,5.78,Normal
2026-03-14 02:56:00,ITI Signal,95,26,17,75,28,31,147,147,287,16.03,197.01,52.49,Clear,Neutral,6.61,Normal
2026-03-06 10:43:00,Tarwala / MERI Signal,26,130,56,87,124,86,111,68,317,36.53,210.7,59.69,Foggy,Impatient,6.77,Normal
2026-03-04 10:27:00,CBS SIGNAL,71,123,69,95,146,110,60,22,346,15.76,213.42,72.91,Clear,Anxious,9.97,High
2026-03-27 07:28:00,Jailroad Signal,92,135,19,58,40,48,103,57,254,32.5,167.54,50.55,Rainy,Impatient,7.87,High
2026-03-18 02:25:00,ITI Signal,99,136,61,132,112,80,97,23,369,35.86,236.88,67.27,Foggy,Impatient,9.31,High
2026-03-08 17:39:00,Tarwala / MERI Signal,55,115,66,33,101,127,112,107,334,42.21,226.97,67.29,Clear,Anxious,8.73,High
2026-03-03 02:29:00,ABB Circle,40,33,112,30,128,139,140,96,420,41.16,252.25,71.43,Clear,Impatient,9.25,High
2026-03-12 08:47:00,"Udyog Bhavan, FDA office",56,43,135,145,48,33,29,146,268,15.77,189.95,47.31,Overcast,Neutral,6.87,Normal
2026-03-02 07:46:00,Tarwala / MERI Signal,64,76,50,34,89,61,130,29,333,16.87,210.65,64.61,Overcast,Frustrated,8.95,High
2026-03-09 16:55:00,Jailroad Signal,50,53,106,73,105,103,10,111,271,33.72,184.64,44.24,Rainy,Neutral,5.66,Normal
2026-03-23 09:32:00,ITI Signal Post Office,94,94,92,13,37,62,142,131,365,33.7,233.95,74.03,Clear,Anxious,8.19,High
2026-03-10 06:38:00,CBS SIGNAL,38,46,106,101,110,22,68,101,322,28.29,211.16,76.27,Overcast,Impatient,8.45,High
2026-03-20 17:13:00,"Udyog Bhavan, FDA office",39,11,59,44,49,78,74,80,221,26.77,159.65,53.03,Rainy,Impatient,5.72,Normal
2026-03-14 18:37:00,"Udyog Bhavan, FDA office",141,14,14,24,23,104,145,70,323,34.28,214.39,54.68,Overcast,Impatient,4.24,Normal
2026-03-29 07:45:00,"Udyog Bhavan, FDA office",122,11,100,117,141,58,34,145,397,29.53,253.0,90.34,Rainy,Frustrated,10.0,High
2026-03-20 13:34:00,Tarwala / MERI Signal,146,122,119,98,92,94,111,81,468,36.01,279.85,97.57,Overcast,Frustrated,8.99,High
2026-03-01 17:45:00,ITI Signal,27,140,44,129,133,130,63,91,267,18.03,180.7,53.95,Clear,Neutral,4.6,Normal
2026-03-11 15:43:00,Croma - Inox Signal,99,45,143,130,59,64,95,33,396,25.61,256.84,81.2,Clear,Impatient,9.58,High
2026-03-28 11:56:00,ITI Signal Post Office,62,147,127,20,12,29,124,27,325,29.39,218.87,63.85,Clear,Frustrated,8.23,High
2026-03-21 21:29:00,"Udyog Bhavan, FDA office",104,56,145,113,83,127,134,74,466,53.19,276.57,94.98,Foggy,Anxious,9.04,High
2026-03-21 08:11:00,Nashik Municipal Corporation,66,34,141,80,144,35,82,10,433,29.45,269.61,99.44,Rainy,Impatient,9.31,High
2026-03-23 01:48:00,"Udyog Bhavan, FDA office",33,19,32,20,46,107,117,89,228,24.33,159.37,47.38,Clear,Neutral,4.33,Normal
2026-03-18 21:26:00,ITI Signal,14,129,27,15,110,78,111,147,262,44.12,190.57,47.4,Clear,Neutral,4.64,Normal
2026-03-26 23:27:00,"Udyog Bhavan, FDA office",147,26,34,20,146,144,131,21,458,19.42,274.61,94.79,Rainy,Impatient,10.0,High
2026-03-28 07:18:00,CBS SIGNAL,150,105,21,51,143,137,68,144,382,23.41,232.34,74.16,Rainy,Impatient,9.47,High
2026-03-19 11:32:00,CBS SIGNAL,137,42,73,96,90,59,28,15,328,48.0,217.15,60.6,Rainy,Anxious,8.69,High
2026-03-25 12:01:00,ITI Signal Post Office,104,16,108,80,144,95,146,135,502,15.05,309.38,93.04,Foggy,Anxious,7.2,High
2026-03-26 19:36:00,ITI Signal Post Office,70,146,104,145,142,94,66,98,382,30.45,236.82,72.98,Rainy,Impatient,9.54,High
2026-03-29 10:01:00,CBS SIGNAL,36,92,14,132,31,138,28,62,109,47.08,97.75,23.57,Rainy,Neutral,4.18,Normal
2026-03-08 08:04:00,CBS SIGNAL,11,79,106,23,75,83,58,39,250,14.17,170.0,59.44,Foggy,Impatient,4.93,Normal
2026-03-27 14:41:00,ABB Circle,41,73,113,117,82,20,82,88,318,43.23,208.52,66.52,Foggy,Anxious,8.81,High
2026-03-05 15:11:00,Croma - Inox Signal,48,14,28,58,26,35,26,56,128,41.98,114.29,25.34,Clear,Satisfied,2.3,Normal
2026-03-20 06:39:00,"Udyog Bhavan, FDA office",89,130,12,79,120,138,37,31,258,21.07,180.7,47.99,Overcast,Impatient,6.88,Normal
2026-03-08 12:23:00,Ashok Stambh,105,135,101,89,84,119,19,42,309,35.94,201.42,71.86,Foggy,Frustrated,8.6,High
2026-03-06 12:00:00,Tarwala / MERI Signal,19,118,139,30,15,20,85,66,258,19.2,169.23,54.44,Rainy,Impatient,5.62,Normal
2026-03-07 14:34:00,Tarwala / MERI Signal,48,49,49,11,93,69,67,64,257,14.95,172.99,47.44,Clear,Impatient,4.19,Normal
2026-03-05 12:30:00,Nashik Municipal Corporation,68,68,107,125,134,64,106,92,415,38.5,267.24,99.29,Rainy,Anxious,9.16,High
2026-03-25 09:34:00,ITI Signal,104,17,93,67,25,124,50,119,272,22.44,190.6,64.75,Rainy,Impatient,10.0,High
2026-03-11 14:43:00,Croma - Inox Signal,112,111,94,106,92,108,56,58,354,50.48,231.73,74.18,Rainy,Impatient,10.0,High
2026-03-06 10:27:00,ITI Signal,112,42,103,112,100,76,105,126,420,17.95,267.38,82.36,Rainy,Frustrated,9.38,High
2026-03-21 05:12:00,ABB Circle,96,98,138,116,55,119,135,144,424,21.37,270.32,84.8,Clear,Anxious,7.52,High
2026-03-16 20:04:00,Tarwala / MERI Signal,108,72,44,128,133,148,129,111,414,18.59,261.87,73.29,Clear,Frustrated,8.3,High
2026-03-11 07:37:00,ABB Circle,47,134,106,54,111,57,37,100,301,17.23,207.13,65.01,Foggy,Frustrated,7.34,High
2026-03-22 02:02:00,Ashok Stambh,67,110,112,14,50,144,150,86,379,32.02,230.67,84.79,Overcast,Frustrated,9.48,High
2026-03-24 01:15:00,"Udyog Bhavan, FDA office",53,11,82,50,125,107,23,105,283,41.5,192.0,52.64,Clear,Neutral,6.61,Normal
2026-03-25 22:44:00,Ashok Stambh,23,74,14,24,25,36,13,95,75,31.4,92.7,15.63,Foggy,Satisfied,3.32,Normal
2026-03-07 20:24:00,"Udyog Bhavan, FDA office",35,92,138,111,10,49,87,143,270,16.05,183.75,45.19,Overcast,Neutral,6.83,Normal
2026-03-20 15:04:00,Ashok Stambh,54,141,55,83,125,100,85,56,319,33.47,216.45,68.84,Clear,Anxious,8.87,High
2026-03-26 12:01:00,Nashik Municipal Corporation,78,40,56,61,15,96,23,33,172,14.03,127.42,33.98,Clear,Impatient,5.16,Normal
2026-03-17 18:51:00,Tarwala / MERI Signal,12,35,23,13,19,79,126,86,180,58.06,139.34,33.16,Overcast,Impatient,4.69,Normal
2026-03-13 19:11:00,Jailroad Signal,145,71,138,102,109,20,31,91,423,19.9,266.89,101.48,Rainy,Impatient,9.93,High
2026-03-01 13:06:00,"Udyog Bhavan, FDA office",53,144,18,26,98,67,40,96,209,46.02,157.17,34.95,Foggy,Impatient,4.75,Normal
2026-03-23 06:04:00,Ashok Stambh,33,70,100,106,79,111,23,132,235,12.78,164.13,43.34,Overcast,Impatient,6.34,Normal
2026-03-17 00:30:00,CBS SIGNAL,138,38,22,30,85,136,128,47,373,45.08,245.44,89.47,Foggy,Anxious,8.86,High
2026-03-18 11:46:00,Jailroad Signal,141,17,13,95,124,95,51,58,329,36.25,206.34,64.33,Rainy,Anxious,9.5,High
2026-03-26 21:26:00,Ashok Stambh,19,66,62,69,130,99,11,99,222,35.07,151.92,43.8,Foggy,Impatient,6.82,Normal
2026-03-13 17:03:00,Jailroad Signal,21,73,96,88,15,104,32,15,164,50.18,140.75,31.03,Overcast,Neutral,6.54,Normal
2026-03-15 09:32:00,Nashik Municipal Corporation,104,111,22,32,94,112,89,144,309,30.23,202.8,74.13,Clear,Frustrated,9.48,High
2026-03-24 02:02:00,ABB Circle,77,97,53,125,124,17,104,112,358,33.67,224.48,75.87,Rainy,Anxious,9.11,High
2026-03-22 16:50:00,Nashik Municipal Corporation,53,79,131,79,65,10,63,143,312,49.79,203.55,69.79,Overcast,Frustrated,9.31,High
2026-03-30 01:37:00,Jailroad Signal,40,42,26,96,55,129,144,119,265,21.0,176.86,48.99,Overcast,Impatient,5.13,Normal
2026-03-05 09:29:00,Nashik Municipal Corporation,139,27,95,108,17,39,67,45,318,25.96,206.26,54.35,Rainy,Impatient,5.55,Normal
2026-03-09 02:22:00,ITI Signal Post Office,130,43,56,45,76,45,28,121,290,44.66,201.04,49.08,Rainy,Neutral,6.66,Normal
2026-03-14 03:52:00,CBS SIGNAL,74,148,36,44,59,24,134,149,303,28.65,194.04,49.14,Foggy,Impatient,5.55,Normal
2026-03-13 04:47:00,Croma - Inox Signal,59,53,110,111,34,50,78,35,281,54.15,182.38,61.44,Clear,Frustrated,8.52,High
2026-03-26 01:36:00,ABB Circle,116,70,117,85,85,127,143,76,461,10.88,278.3,99.0,Foggy,Frustrated,7.35,High
2026-03-03 05:08:00,CBS SIGNAL,22,149,88,33,36,56,15,91,161,24.52,131.86,37.72,Clear,Neutral,5.45,Normal
2026-03-02 00:51:00,Jailroad Signal,139,83,20,93,79,68,104,17,342,33.65,212.15,80.12,Overcast,Anxious,9.99,High
2026-03-04 03:13:00,Jailroad Signal,23,41,131,18,24,83,143,134,321,54.22,207.4,73.01,Overcast,Frustrated,9.2,High
2026-03-15 18:00:00,ABB Circle,111,101,26,23,130,54,65,19,332,46.47,207.42,61.7,Clear,Frustrated,9.15,High
2026-03-23 02:51:00,Ashok Stambh,109,100,138,66,78,95,29,128,354,23.85,229.5,82.72,Foggy,Anxious,8.49,High
2026-03-22 18:14:00,CBS SIGNAL,93,96,52,42,37,150,95,108,277,32.84,196.81,64.05,Overcast,Impatient,8.91,High
2026-03-21 23:30:00,ABB Circle,60,78,136,114,39,136,90,83,325,43.65,204.52,56.8,Overcast,Neutral,5.36,Normal
2026-03-18 23:38:00,CBS SIGNAL,70,115,90,140,142,85,88,102,390,38.47,237.66,77.88,Overcast,Frustrated,9.19,High
2026-03-08 17:19:00,Ashok Stambh,32,95,131,87,56,52,137,123,356,41.84,235.32,67.5,Foggy,Frustrated,7.46,High
2026-03-20 15:30:00,CBS SIGNAL,121,126,134,71,38,108,129,116,422,24.11,251.79,89.89,Overcast,Frustrated,9.03,High
2026-03-30 10:13:00,CBS SIGNAL,53,18,90,55,49,98,63,146,255,45.56,173.45,48.14,Overcast,Impatient,4.94,Normal
2026-03-12 23:07:00,ITI Signal,140,117,11,68,33,70,115,138,299,50.19,200.16,59.81,Foggy,Neutral,4.94,Normal
2026-03-16 03:39:00,Nashik Municipal Corporation,90,42,147,49,12,140,79,59,328,46.45,210.06,66.87,Clear,Impatient,8.68,High
2026-03-09 02:11:00,Croma - Inox Signal,59,129,84,62,85,126,88,71,316,37.73,205.67,54.52,Clear,Impatient,6.73,Normal
2026-03-07 07:28:00,Tarwala / MERI Signal,137,106,77,32,11,72,107,56,332,44.44,217.83,56.84,Rainy,Neutral,7.64,High
2026-03-16 03:06:00,"Udyog Bhavan, FDA office",145,124,57,129,113,70,92,29,407,51.27,258.17,86.0,Rainy,Frustrated,10.0,High
2026-03-23 09:46:00,Tarwala / MERI Signal,113,84,28,50,50,50,64,104,255,53.83,170.07,42.88,Foggy,Neutral,5.76,Normal
2026-03-15 09:15:00,Tarwala / MERI Signal,16,91,36,36,40,29,100,76,192,14.44,149.2,36.83,Overcast,Neutral,5.77,Normal
2026-03-12 23:19:00,ABB Circle,88,50,84,143,106,119,69,32,347,37.32,217.08,69.42,Clear,Impatient,9.68,High
2026-03-17 16:12:00,Jailroad Signal,112,49,54,96,147,132,40,25,353,51.48,223.49,58.04,Foggy,Impatient,6.07,Normal
2026-03-30 21:53:00,Jailroad Signal,24,25,35,25,23,67,100,135,182,33.65,146.72,38.36,Overcast,Neutral,4.76,Normal
2026-03-04 22:41:00,Tarwala / MERI Signal,60,13,106,82,69,70,102,86,337,53.96,213.73,77.33,Clear,Anxious,8.35,High
2026-03-16 16:48:00,Nashik Municipal Corporation,103,105,123,70,68,127,148,29,442,32.63,279.0,72.6,Clear,Impatient,7.57,High
2026-03-09 19:47:00,Ashok Stambh,69,138,31,87,141,66,53,89,294,20.41,191.53,52.37,Foggy,Impatient,4.91,Normal
2026-03-02 18:10:00,CBS SIGNAL,98,149,13,88,136,38,115,115,362,24.36,239.65,74.78,Foggy,Impatient,8.3,High
2026-03-04 07:53:00,Tarwala / MERI Signal,40,13,80,143,117,27,107,17,344,50.98,220.32,78.77,Foggy,Anxious,7.93,High
2026-03-16 03:45:00,Jailroad Signal,102,20,66,46,116,39,41,75,325,42.55,214.27,67.24,Overcast,Impatient,9.93,High
2026-03-14 11:46:00,"Udyog Bhavan, FDA office",86,124,131,51,82,23,104,51,403,16.77,251.32,86.82,Foggy,Anxious,7.61,High
2026-03-16 08:26:00,Croma - Inox Signal,137,115,99,13,98,20,11,19,345,22.24,220.36,66.14,Overcast,Impatient,8.67,High
2026-03-03 09:03:00,Croma - Inox Signal,127,35,69,16,37,45,14,105,247,36.9,164.86,53.0,Foggy,Impatient,6.65,Normal
2026-03-02 18:26:00,ITI Signal,134,100,70,44,63,98,47,59,314,50.58,205.59,74.06,Foggy,Frustrated,9.59,High
2026-03-21 21:02:00,CBS SIGNAL,13,118,35,87,63,55,49,78,160,21.18,127.28,35.33,Rainy,Neutral,6.85,Normal
2026-03-07 13:07:00,Ashok Stambh,88,127,85,10,58,91,60,45,291,50.36,195.26,49.21,Foggy,Neutral,6.77,Normal
2026-03-29 22:30:00,Ashok Stambh,150,47,36,75,127,144,45,98,358,40.43,228.35,81.48,Foggy,Impatient,7.22,High
2026-03-22 18:25:00,ITI Signal,72,52,93,132,58,97,120,20,343,13.29,214.55,55.41,Overcast,Neutral,4.98,Normal
2026-03-09 17:43:00,ITI Signal,46,53,56,126,127,44,130,34,359,23.59,225.18,79.17,Rainy,Impatient,9.7,High
2026-03-21 09:56:00,Croma - Inox Signal,129,134,73,143,112,122,32,20,346,50.16,215.86,68.05,Clear,Impatient,7.39,High
2026-03-16 17:24:00,Jailroad Signal,11,48,91,29,103,62,90,84,295,17.56,189.14,63.09,Foggy,Impatient,9.13,High
2026-03-29 11:39:00,Croma - Inox Signal,54,88,34,83,116,67,111,147,315,28.18,205.8,60.29,Foggy,Frustrated,7.48,High
2026-03-18 09:24:00,ITI Signal Post Office,131,80,134,60,94,73,72,22,431,31.84,272.96,69.9,Overcast,Anxious,7.09,High
2026-03-12 17:23:00,Tarwala / MERI Signal,89,57,43,56,25,137,125,47,282,19.4,187.59,53.87,Overcast,Neutral,5.81,Normal
2026-03-24 11:17:00,CBS SIGNAL,74,58,103,35,43,31,128,88,348,51.67,220.91,58.54,Overcast,Neutral,4.23,Normal
2026-03-30 22:28:00,Nashik Municipal Corporation,138,38,91,142,43,127,79,69,351,40.72,230.64,66.93,Foggy,Impatient,8.17,High
2026-03-18 23:21:00,ITI Signal,30,54,37,44,68,61,71,119,206,21.51,158.33,39.55,Rainy,Neutral,6.68,Normal
2026-03-03 00:05:00,CBS SIGNAL,71,22,117,35,116,24,103,45,407,25.39,249.25,94.77,Foggy,Anxious,7.81,High
2026-03-26 10:45:00,CBS SIGNAL,145,88,22,147,121,136,96,54,384,35.79,241.84,77.46,Rainy,Frustrated,10.0,High
2026-03-04 09:47:00,"Udyog Bhavan, FDA office",111,139,142,124,120,116,94,85,467,42.15,288.71,75.58,Clear,Anxious,7.7,High
2026-03-20 12:06:00,Tarwala / MERI Signal,55,123,53,126,108,16,149,26,365,18.71,225.7,59.87,Overcast,Impatient,4.94,Normal
2026-03-09 10:48:00,ITI Signal,15,62,111,54,90,138,105,149,321,47.43,210.32,51.38,Overcast,Impatient,4.08,Normal
2026-03-08 00:07:00,CBS SIGNAL,76,139,18,100,15,46,95,100,204,27.72,153.79,42.99,Overcast,Neutral,6.64,Normal
2026-03-06 23:46:00,Nashik Municipal Corporation,21,124,73,114,93,98,41,93,228,36.05,171.58,46.29,Foggy,Impatient,4.54,Normal
2026-03-01 11:57:00,Jailroad Signal,124,110,108,33,19,63,33,25,284,16.46,192.78,63.59,Clear,Impatient,8.52,High
2026-03-18 19:10:00,Croma - Inox Signal,35,142,142,92,17,28,30,83,224,38.57,167.43,42.89,Foggy,Impatient,5.8,Normal
2026-03-13 00:35:00,Jailroad Signal,125,39,29,45,70,109,55,143,279,46.84,185.42,65.48,Clear,Frustrated,8.3,High
2026-03-04 08:45:00,Nashik Municipal Corporation,89,103,103,74,116,113,37,135,345,54.59,227.25,71.91,Overcast,Frustrated,9.28,High
2026-03-03 13:13:00,Ashok Stambh,40,49,90,147,75,107,143,106,348,37.36,225.91,77.08,Clear,Frustrated,9.28,High
2026-03-15 13:29:00,ABB Circle,120,72,17,75,138,81,124,52,399,50.0,252.77,91.23,Overcast,Frustrated,9.69,High
2026-03-08 07:09:00,Ashok Stambh,144,24,33,124,15,57,23,50,215,52.37,157.2,36.68,Overcast,Neutral,5.64,Normal
2026-03-16 23:56:00,"Udyog Bhavan, FDA office",92,68,26,11,55,30,112,72,285,39.46,194.92,49.39,Rainy,Impatient,7.92,High
2026-03-23 12:44:00,Tarwala / MERI Signal,121,48,36,102,124,147,115,57,396,34.34,249.99,79.23,Rainy,Anxious,8.81,High
2026-03-26 18:31:00,ITI Signal Post Office,11,64,22,81,91,12,117,22,241,40.27,173.58,47.29,Foggy,Impatient,6.98,Normal
2026-03-12 01:28:00,Tarwala / MERI Signal,79,51,74,142,141,35,19,145,313,51.54,200.94,71.88,Rainy,Impatient,9.02,High
2026-03-06 02:22:00,ITI Signal Post Office,133,24,31,32,144,105,40,146,348,26.32,219.14,73.6,Rainy,Frustrated,10.0,High
2026-03-24 07:57:00,Nashik Municipal Corporation,137,13,147,117,19,30,96,21,399,17.63,256.24,74.7,Foggy,Anxious,9.08,High
2026-03-18 22:01:00,Tarwala / MERI Signal,121,100,25,136,16,119,66,12,228,49.22,159.79,48.94,Rainy,Neutral,8.31,High
2026-03-18 11:17:00,CBS SIGNAL,115,78,20,72,142,42,55,12,332,48.23,211.13,57.83,Clear,Neutral,4.75,Normal
2026-03-27 22:28:00,Croma - Inox Signal,22,70,96,105,88,22,54,76,260,19.45,175.89,46.96,Foggy,Neutral,4.97,Normal
2026-03-02 11:50:00,ITI Signal,68,90,66,85,27,90,55,150,216,45.57,167.13,48.3,Rainy,Impatient,5.78,Normal
2026-03-21 18:46:00,ABB Circle,82,67,76,52,72,117,116,143,346,49.87,220.46,76.06,Rainy,Anxious,8.86,High
2026-03-03 23:42:00,Croma - Inox Signal,73,107,35,97,19,27,36,66,163,46.33,134.61,36.76,Overcast,Impatient,5.87,Normal
2026-03-27 10:33:00,Jailroad Signal,145,38,110,138,79,22,24,62,358,15.94,236.84,83.58,Clear,Anxious,7.11,High
2026-03-19 14:27:00,CBS SIGNAL,74,78,137,138,61,48,88,35,360,36.49,224.0,68.09,Overcast,Impatient,8.7,High
2026-03-21 07:19:00,ITI Signal Post Office,51,117,89,42,103,48,53,108,296,19.56,192.78,49.02,Overcast,Neutral,4.96,Normal
2026-03-08 02:14:00,Croma - Inox Signal,74,71,49,51,22,17,24,36,169,27.11,131.84,30.52,Clear,Neutral,4.36,Normal
2026-03-30 16:02:00,Tarwala / MERI Signal,31,131,134,21,46,25,58,77,269,47.84,185.38,55.67,Clear,Impatient,4.73,Normal
2026-03-08 09:56:00,ITI Signal Post Office,79,144,32,99,14,34,117,62,242,47.71,179.32,41.2,Overcast,Impatient,6.26,Normal
2026-03-15 15:34:00,CBS SIGNAL,13,109,131,36,120,147,85,13,349,54.79,227.35,74.77,Rainy,Frustrated,10.0,High
2026-03-12 09:32:00,Croma - Inox Signal,79,81,135,48,23,50,96,67,333,20.74,223.79,65.01,Rainy,Frustrated,10.0,High
2026-03-11 09:47:00,Tarwala / MERI Signal,16,50,112,12,147,25,48,132,323,38.35,206.36,70.01,Foggy,Frustrated,7.1,High
2026-03-06 21:26:00,Nashik Municipal Corporation,113,55,76,137,116,57,127,77,432,45.14,262.31,71.04,Overcast,Frustrated,10.0,High
2026-03-10 19:27:00,"Udyog Bhavan, FDA office",113,13,110,88,73,62,106,25,402,39.13,251.4,95.66,Overcast,Frustrated,7.62,High
2026-03-13 17:58:00,Tarwala / MERI Signal,146,103,112,21,99,66,130,131,487,35.57,289.84,88.27,Overcast,Frustrated,7.75,High
2026-03-11 07:05:00,Ashok Stambh,79,144,53,104,75,105,70,47,277,22.14,186.39,56.34,Foggy,Neutral,5.53,Normal
2026-03-20 20:32:00,"Udyog Bhavan, FDA office",105,137,137,26,127,111,21,63,390,21.25,248.79,88.91,Foggy,Anxious,8.07,High
2026-03-15 07:55:00,Nashik Municipal Corporation,88,110,86,71,61,146,124,132,359,18.41,221.67,67.73,Clear,Frustrated,7.2,High
2026-03-08 02:08:00,"Udyog Bhavan, FDA office",73,149,142,130,63,31,86,94,364,24.02,230.67,67.74,Foggy,Anxious,7.92,High
