timestamp,junction_id,total_vehicle_count,avg_waiting_time,avg_congestion,vehicles_passed,network_rank_congestion,highest_wait_flag,lowest_efficiency_flag
2026-01-13 20:57:50.633444,J20,222,44,1.2,219,19,0,0
2026-01-13 20:57:50.633444,J8,110,23,0.2,101,20,0,1
2026-01-13 21:57:50.633444,J14,207,57,1.2,194,1,0,0
2026-01-13 21:57:50.633444,J9,190,58,1.2,186,2,1,0
2026-01-13 21:57:50.633444,J15,193,46,1.0,187,3,0,0
2026-01-13 21:57:50.633444,J18,192,53,1.0,182,4,0,0
2026-01-13 21:57:50.633444,J2,209,54,1.0,202,5,0,0
2026-01-13 21:57:50.633444,J3,170,38,1.0,164,6,0,0
2026-01-13 21:57:50.633444,J4,161,38,1.0,148,7,0,0
2026-01-13 21:57:50.633444,J10,151,45,0.8,141,8,0,0
2026-01-13 21:57:50.633444,J12,119,26,0.8,112,9,0,0
2026-01-13 21:57:50.633444,J16,165,28,0.8,154,10,0,0
2026-01-13 21:57:50.633444,J17,148,34,0.8,144,11,0,0
2026-01-13 21:57:50.633444,J1,100,23,0.5,94,12,0,0
2026-01-13 21:57:50.633444,J13,133,28,0.5,123,13,0,0
2026-01-13 21:57:50.633444,J5,130,33,0.5,120,14,0,0
2026-01-13 21:57:50.633444,J6,131,26,0.5,125,15,0,0
2026-01-13 21:57:50.633444,J7,145,24,0.5,137,16,0,0
2026-01-13 21:57:50.633444,J11,74,22,0.2,65,17,0,1
2026-01-13 21:57:50.633444,J19,99,25,0.2,93,18,0,0
2026-01-13 21:57:50.633444,J20,104,28,0.2,98,19,0,0
2026-01-13 21:57:50.633444,J8,89,17,0.2,80,20,0,0
2026-01-13 22:57:50.633444,J20,240,62,1.8,228,1,1,0
2026-01-13 22:57:50.633444,J14,209,43,1.2,205,2,0,0
2026-01-13 22:57:50.633444,J16,200,45,1.2,193,3,0,0
2026-01-13 22:57:50.633444,J17,185,36,1.2,179,4,0,0
2026-01-13 22:57:50.633444,J8,185,40,1.2,182,5,0,0
2026-01-13 22:57:50.633444,J3,180,56,1.0,169,6,0,0
2026-01-13 22:57:50.633444,J5,165,50,1.0,158,7,0,0
2026-01-13 22:57:50.633444,J6,163,35,1.0,155,8,0,0
2026-01-13 22:57:50.633444,J10,167,51,0.8,157,9,0,0
2026-01-13 22:57:50.633444,J11,139,43,0.8,133,10,0,0
2026-01-13 22:57:50.633444,J15,146,40,0.8,137,11,0,0
2026-01-13 22:57:50.633444,J18,153,28,0.8,147,12,0,0
2026-01-13 22:57:50.633444,J2,157,35,0.8,152,13,0,0
2026-01-13 22:57:50.633444,J7,156,30,0.8,146,14,0,0
2026-01-13 22:57:50.633444,J12,122,25,0.5,114,15,0,0
2026-01-13 22:57:50.633444,J13,116,34,0.5,108,16,0,0
2026-01-13 22:57:50.633444,J4,116,28,0.5,111,17,0,0
2026-01-13 22:57:50.633444,J19,86,17,0.2,78,18,0,0
2026-01-13 22:57:50.633444,J9,83,17,0.2,74,19,0,0
2026-01-13 22:57:50.633444,J1,81,22,0.0,67,20,0,1
2026-01-13 23:57:50.633444,J15,196,46,1.2,191,1,0,0
2026-01-13 23:57:50.633444,J11,148,28,1.0,138,2,0,0
2026-01-13 23:57:50.633444,J18,180,49,1.0,171,3,0,0
2026-01-13 23:57:50.633444,J3,188,39,1.0,180,4,0,0
2026-01-13 23:57:50.633444,J5,178,45,1.0,169,5,0,0
2026-01-13 23:57:50.633444,J6,205,50,1.0,201,6,1,0
2026-01-13 23:57:50.633444,J13,189,46,0.8,180,7,0,0
2026-01-13 23:57:50.633444,J17,125,33,0.8,118,8,0,0
2026-01-13 23:57:50.633444,J2,152,33,0.8,144,9,0,0
2026-01-13 23:57:50.633444,J8,138,33,0.8,127,10,0,0
2026-01-13 23:57:50.633444,J9,162,33,0.8,153,11,0,0
2026-01-13 23:57:50.633444,J12,107,26,0.5,99,12,0,0
2026-01-13 23:57:50.633444,J14,106,23,0.5,95,13,0,0
2026-01-13 23:57:50.633444,J16,116,26,0.5,110,14,0,0
2026-01-13 23:57:50.633444,J19,141,37,0.5,131,15,0,0
2026-01-13 23:57:50.633444,J4,138,36,0.5,130,16,0,0
2026-01-13 23:57:50.633444,J7,118,38,0.5,107,17,0,0
2026-01-13 23:57:50.633444,J1,97,25,0.2,85,18,0,0
2026-01-13 23:57:50.633444,J10,85,14,0.2,79,19,0,0
2026-01-13 23:57:50.633444,J20,80,13,0.2,75,20,0,1
2026-01-14 00:57:50.633444,J1,10,2,0.0,2,1,0,0
2026-01-14 00:57:50.633444,J10,15,3,0.0,11,2,0,0
2026-01-14 00:57:50.633444,J11,29,6,0.0,24,3,0,0
2026-01-14 00:57:50.633444,J12,24,7,0.0,16,4,1,0
2026-01-14 00:57:50.633444,J13,29,6,0.0,17,5,0,0
2026-01-14 00:57:50.633444,J14,19,3,0.0,9,6,0,0
2026-01-14 00:57:50.633444,J15,13,2,0.0,4,7,0,0
2026-01-14 00:57:50.633444,J16,30,6,0.0,23,8,0,0
2026-01-14 00:57:50.633444,J17,17,3,0.0,8,9,0,0
2026-01-14 00:57:50.633444,J18,19,5,0.0,8,10,0,0
2026-01-14 00:57:50.633444,J19,15,4,0.0,5,11,0,0
2026-01-14 00:57:50.633444,J2,14,3,0.0,6,12,0,0
2026-01-14 00:57:50.633444,J20,24,6,0.0,21,13,0,0
2026-01-14 00:57:50.633444,J3,19,4,0.0,6,14,0,0
2026-01-14 00:57:50.633444,J4,23,5,0.0,21,15,0,0
2026-01-14 00:57:50.633444,J5,6,1,0.0,-6,16,0,1
2026-01-14 00:57:50.633444,J6,20,5,0.0,11,17,0,0
2026-01-14 00:57:50.633444,J7,19,4,0.0,14,18,0,0
2026-01-14 00:57:50.633444,J8,22,4,0.0,10,19,0,0
2026-01-14 00:57:50.633444,J9,9,1,0.0,-1,20,0,0
2026-01-14 01:57:50.633444,J1,19,4,0.0,13,1,0,0
2026-01-14 01:57:50.633444,J10,14,3,0.0,4,2,0,0
2026-01-14 01:57:50.633444,J11,14,2,0.0,6,3,0,0
2026-01-14 01:57:50.633444,J12,14,3,0.0,10,4,0,0
2026-01-14 01:57:50.633444,J13,24,5,0.0,19,5,0,0
2026-01-14 01:57:50.633444,J14,12,3,0.0,7,6,0,0
2026-01-14 01:57:50.633444,J15,18,4,0.0,9,7,0,0
2026-01-14 01:57:50.633444,J16,9,2,0.0,-2,8,0,1
2026-01-14 01:57:50.633444,J17,22,5,0.0,15,9,0,0
2026-01-14 01:57:50.633444,J18,26,6,0.0,21,10,0,0
2026-01-14 01:57:50.633444,J19,14,2,0.0,4,11,0,0
2026-01-14 01:57:50.633444,J2,27,6,0.0,21,12,0,0
2026-01-14 01:57:50.633444,J20,11,1,0.0,2,13,0,0
2026-01-14 01:57:50.633444,J3,12,2,0.0,0,14,0,0
2026-01-14 01:57:50.633444,J4,23,7,0.0,18,15,1,0
2026-01-14 01:57:50.633444,J5,16,3,0.0,12,16,0,0
2026-01-14 01:57:50.633444,J6,27,5,0.0,15,17,0,0
2026-01-14 01:57:50.633444,J7,9,2,0.0,1,18,0,0
2026-01-14 01:57:50.633444,J8,14,3,0.0,5,19,0,0
2026-01-14 01:57:50.633444,J9,24,5,0.0,15,20,0,0
2026-01-14 02:57:50.633444,J1,12,2,0.0,-1,1,0,1
2026-01-14 02:57:50.633444,J10,22,5,0.0,16,2,0,0
2026-01-14 02:57:50.633444,J11,14,3,0.0,6,3,0,0
2026-01-14 02:57:50.633444,J12,25,6,0.0,17,4,0,0
2026-01-14 02:57:50.633444,J13,19,3,0.0,8,5,0,0
2026-01-14 02:57:50.633444,J14,24,5,0.0,19,6,0,0
2026-01-14 02:57:50.633444,J15,14,2,0.0,9,7,0,0
2026-01-14 02:57:50.633444,J16,30,8,0.0,24,8,1,0
2026-01-14 02:57:50.633444,J17,21,3,0.0,10,9,0,0
2026-01-14 02:57:50.633444,J18,22,5,0.0,14,10,0,0
2026-01-14 02:57:50.633444,J19,11,1,0.0,6,11,0,0
2026-01-14 02:57:50.633444,J2,24,6,0.0,18,12,0,0
2026-01-14 02:57:50.633444,J20,25,6,0.0,16,13,0,0
2026-01-14 02:57:50.633444,J3,24,4,0.0,11,14,0,0
2026-01-14 02:57:50.633444,J4,28,5,0.0,22,15,0,0
2026-01-14 02:57:50.633444,J5,16,3,0.0,12,16,0,0
2026-01-14 02:57:50.633444,J6,22,4,0.0,12,17,0,0
2026-01-14 02:57:50.633444,J7,28,6,0.0,20,18,0,0
2026-01-14 02:57:50.633444,J8,20,4,0.0,12,19,0,0
2026-01-14 02:57:50.633444,J9,15,4,0.0,11,20,0,0
2026-01-14 03:57:50.633444,J1,10,2,0.0,-3,1,0,1
2026-01-14 03:57:50.633444,J10,20,3,0.0,17,2,0,0
2026-01-14 03:57:50.633444,J11,24,6,0.0,13,3,0,0
2026-01-14 03:57:50.633444,J12,10,1,0.0,-1,4,0,0
2026-01-14 03:57:50.633444,J13,22,4,0.0,12,5,0,0
2026-01-14 03:57:50.633444,J14,26,7,0.0,16,6,0,0
2026-01-14 03:57:50.633444,J15,16,3,0.0,12,7,0,0
2026-01-14 03:57:50.633444,J16,15,3,0.0,3,8,0,0
2026-01-14 03:57:50.633444,J17,13,3,0.0,10,9,0,0
2026-01-14 03:57:50.633444,J18,23,5,0.0,16,10,0,0
2026-01-14 03:57:50.633444,J19,22,6,0.0,17,11,0,0
2026-01-14 03:57:50.633444,J2,20,4,0.0,16,12,0,0
2026-01-14 03:57:50.633444,J20,15,3,0.0,4,13,0,0
2026-01-14 03:57:50.633444,J3,23,6,0.0,15,14,0,0
2026-01-14 03:57:50.633444,J4,32,7,0.0,24,15,0,0
2026-01-14 03:57:50.633444,J5,37,9,0.0,27,16,1,0
2026-01-14 03:57:50.633444,J6,28,7,0.0,15,17,0,0
2026-01-14 03:57:50.633444,J7,25,5,0.0,14,18,0,0
2026-01-14 03:57:50.633444,J8,19,4,0.0,11,19,0,0
2026-01-14 03:57:50.633444,J9,20,6,0.0,9,20,0,0
2026-01-14 04:57:50.633444,J1,21,5,0.0,18,1,0,0
2026-01-14 04:57:50.633444,J10,13,3,0.0,5,2,0,0
2026-01-14 04:57:50.633444,J11,12,2,0.0,3,3,0,1
2026-01-14 04:57:50.633444,J12,21,5,0.0,10,4,0,0
2026-01-14 04:57:50.633444,J13,17,4,0.0,13,5,0,0
2026-01-14 04:57:50.633444,J14,19,4,0.0,15,6,0,0
2026-01-14 04:57:50.633444,J15,17,2,0.0,10,7,0,0
2026-01-14 04:57:50.633444,J16,24,4,0.0,19,8,0,0
2026-01-14 04:57:50.633444,J17,23,5,0.0,22,9,0,0
2026-01-14 04:57:50.633444,J18,11,2,0.0,3,10,0,1
2026-01-14 04:57:50.633444,J19,21,4,0.0,11,11,0,0
2026-01-14 04:57:50.633444,J2,22,5,0.0,19,12,0,0
2026-01-14 04:57:50.633444,J20,18,3,0.0,17,13,0,0
2026-01-14 04:57:50.633444,J3,19,3,0.0,10,14,0,0
2026-01-14 04:57:50.633444,J4,37,7,0.0,28,15,1,0
2026-01-14 04:57:50.633444,J5,27,6,0.0,19,16,0,0
2026-01-14 04:57:50.633444,J6,19,5,0.0,8,17,0,0
2026-01-14 04:57:50.633444,J7,16,3,0.0,6,18,0,0
2026-01-14 04:57:50.633444,J8,29,7,0.0,27,19,1,0
2026-01-14 04:57:50.633444,J9,25,6,0.0,11,20,0,0
2026-01-14 05:57:50.633444,J1,23,5,0.0,13,1,0,0
2026-01-14 05:57:50.633444,J10,17,3,0.0,6,2,0,0
2026-01-14 05:57:50.633444,J11,35,4,0.0,26,3,0,0
2026-01-14 05:57:50.633444,J12,27,7,0.0,19,4,1,0
2026-01-14 05:57:50.633444,J13,21,4,0.0,10,5,0,0
2026-01-14 05:57:50.633444,J14,22,5,0.0,11,6,0,0
2026-01-14 05:57:50.633444,J15,29,6,0.0,20,7,0,0
2026-01-14 05:57:50.633444,J16,19,4,0.0,10,8,0,0
2026-01-14 05:57:50.633444,J17,23,5,0.0,14,9,0,0
2026-01-14 05:57:50.633444,J18,25,4,0.0,16,10,0,0
2026-01-14 05:57:50.633444,J19,22,6,0.0,15,11,0,0
2026-01-14 05:57:50.633444,J2,16,4,0.0,7,12,0,0
2026-01-14 05:57:50.633444,J20,20,5,0.0,5,13,0,0
2026-01-14 05:57:50.633444,J3,16,3,0.0,4,14,0,1
2026-01-14 05:57:50.633444,J4,20,6,0.0,12,15,0,0
2026-01-14 05:57:50.633444,J5,28,7,0.0,20,16,1,0
2026-01-14 05:57:50.633444,J6,18,4,0.0,9,17,0,0
2026-01-14 05:57:50.633444,J7,20,5,0.0,9,18,0,0
2026-01-14 05:57:50.633444,J8,25,6,0.0,19,19,0,0
2026-01-14 05:57:50.633444,J9,11,1,0.0,4,20,0,1
2026-01-14 06:57:50.633444,J20,191,45,1.2,186,1,1,0
2026-01-14 06:57:50.633444,J4,166,45,1.2,159,2,1,0
2026-01-14 06:57:50.633444,J10,167,40,1.0,163,3,0,0
2026-01-14 06:57:50.633444,J12,194,39,1.0,182,4,0,0
2026-01-14 06:57:50.633444,J17,167,39,1.0,163,5,0,0
2026-01-14 06:57:50.633444,J8,180,37,1.0,169,6,0,0
2026-01-14 06:57:50.633444,J13,131,31,0.8,124,7,0,0
2026-01-14 06:57:50.633444,J15,174,44,0.8,167,8,0,0
2026-01-14 06:57:50.633444,J18,161,30,0.8,152,9,0,0
2026-01-14 06:57:50.633444,J2,152,40,0.8,142,10,0,0
2026-01-14 06:57:50.633444,J5,123,29,0.8,119,11,0,0
2026-01-14 06:57:50.633444,J7,142,36,0.8,138,12,0,0
2026-01-14 06:57:50.633444,J1,110,22,0.5,100,13,0,0
2026-01-14 06:57:50.633444,J11,124,33,0.5,114,14,0,0
2026-01-14 06:57:50.633444,J14,108,28,0.5,100,15,0,0
2026-01-14 06:57:50.633444,J16,125,29,0.5,116,16,0,0
2026-01-14 06:57:50.633444,J3,113,26,0.5,102,17,0,0
2026-01-14 06:57:50.633444,J6,118,28,0.2,108,18,0,0
2026-01-14 06:57:50.633444,J9,100,26,0.2,91,19,0,0
2026-01-14 06:57:50.633444,J19,76,16,0.0,68,20,0,1
2026-01-14 07:57:50.633444,J16,203,53,1.2,192,1,0,0
2026-01-14 07:57:50.633444,J2,215,49,1.2,204,2,0,0
2026-01-14 07:57:50.633444,J6,189,46,1.0,178,3,0,0
2026-01-14 07:57:50.633444,J1,124,38,0.8,117,4,0,0
2026-01-14 07:57:50.633444,J10,129,34,0.8,117,5,0,0
2026-01-14 07:57:50.633444,J12,163,45,0.8,154,6,0,0
2026-01-14 07:57:50.633444,J13,154,41,0.8,148,7,0,0
2026-01-14 07:57:50.633444,J15,181,39,0.8,178,8,0,0
2026-01-14 07:57:50.633444,J20,187,49,0.8,182,9,0,0
2026-01-14 07:57:50.633444,J3,169,55,0.8,164,10,1,0
2026-01-14 07:57:50.633444,J4,143,28,0.8,139,11,0,0
2026-01-14 07:57:50.633444,J8,119,34,0.8,109,12,0,0
2026-01-14 07:57:50.633444,J9,135,37,0.8,131,13,0,0
2026-01-14 07:57:50.633444,J11,105,23,0.5,95,14,0,0
2026-01-14 07:57:50.633444,J14,129,35,0.5,121,15,0,0
2026-01-14 07:57:50.633444,J18,108,29,0.5,98,16,0,0
2026-01-14 07:57:50.633444,J19,113,27,0.5,105,17,0,0
2026-01-14 07:57:50.633444,J7,121,25,0.5,111,18,0,0
2026-01-14 07:57:50.633444,J17,94,23,0.2,85,19,0,1
2026-01-14 07:57:50.633444,J5,101,28,0.2,92,20,0,0
2026-01-14 08:57:50.633444,J1,382,63,2.8,375,1,0,0
2026-01-14 08:57:50.633444,J18,362,76,2.5,358,2,0,0
2026-01-14 08:57:50.633444,J8,344,106,2.5,336,3,1,0
2026-01-14 08:57:50.633444,J13,299,65,2.0,294,4,0,0
2026-01-14 08:57:50.633444,J14,260,76,1.8,253,5,0,0
2026-01-14 08:57:50.633444,J3,257,50,1.8,248,6,0,0
2026-01-14 08:57:50.633444,J4,281,71,1.8,276,7,0,0
2026-01-14 08:57:50.633444,J7,243,64,1.8,235,8,0,0
2026-01-14 08:57:50.633444,J10,246,62,1.5,237,9,0,0
2026-01-14 08:57:50.633444,J12,241,54,1.5,238,10,0,0
2026-01-14 08:57:50.633444,J9,275,83,1.5,263,11,0,0
2026-01-14 08:57:50.633444,J11,199,45,1.2,194,12,0,0
2026-01-14 08:57:50.633444,J15,222,64,1.2,212,13,0,0
2026-01-14 08:57:50.633444,J16,210,56,1.2,205,14,0,0
2026-01-14 08:57:50.633444,J17,184,39,1.2,177,15,0,0
2026-01-14 08:57:50.633444,J19,222,36,1.2,214,16,0,0
2026-01-14 08:57:50.633444,J20,231,58,1.2,223,17,0,0
2026-01-14 08:57:50.633444,J2,190,51,1.0,178,18,0,0
2026-01-14 08:57:50.633444,J5,194,51,1.0,188,19,0,0
2026-01-14 08:57:50.633444,J6,160,37,0.8,149,20,0,1
2026-01-14 09:57:50.633444,J14,382,100,2.8,373,1,1,0
2026-01-14 09:57:50.633444,J9,354,86,2.5,346,2,0,0
2026-01-14 09:57:50.633444,J11,324,79,2.2,317,3,0,0
2026-01-14 09:57:50.633444,J19,329,84,2.2,321,4,0,0
2026-01-14 09:57:50.633444,J3,307,63,2.2,300,5,0,0
2026-01-14 09:57:50.633444,J16,309,85,2.0,302,6,0,0
2026-01-14 09:57:50.633444,J15,247,68,1.8,246,7,0,0
2026-01-14 09:57:50.633444,J17,287,68,1.8,274,8,0,0
2026-01-14 09:57:50.633444,J18,267,76,1.8,259,9,0,0
2026-01-14 09:57:50.633444,J2,249,69,1.8,243,10,0,0
2026-01-14 09:57:50.633444,J5,268,72,1.8,258,11,0,0
2026-01-14 09:57:50.633444,J8,289,64,1.8,287,12,0,0
2026-01-14 09:57:50.633444,J10,231,53,1.5,226,13,0,0
2026-01-14 09:57:50.633444,J7,218,60,1.5,210,14,0,0
2026-01-14 09:57:50.633444,J1,211,61,1.2,205,15,0,0
2026-01-14 09:57:50.633444,J12,209,65,1.2,200,16,0,0
2026-01-14 09:57:50.633444,J20,213,38,1.2,203,17,0,0
2026-01-14 09:57:50.633444,J6,219,53,1.2,209,18,0,0
2026-01-14 09:57:50.633444,J4,148,36,1.0,135,19,0,1
2026-01-14 09:57:50.633444,J13,177,36,0.8,167,20,0,0
2026-01-14 10:57:50.633444,J17,342,65,2.5,333,1,0,0
2026-01-14 10:57:50.633444,J2,356,103,2.5,349,2,0,0
2026-01-14 10:57:50.633444,J7,348,112,2.5,346,3,1,0
2026-01-14 10:57:50.633444,J14,315,72,2.2,309,4,0,0
2026-01-14 10:57:50.633444,J16,310,68,2.2,302,5,0,0
2026-01-14 10:57:50.633444,J3,307,87,2.2,299,6,0,0
2026-01-14 10:57:50.633444,J8,334,83,2.2,328,7,0,0
2026-01-14 10:57:50.633444,J10,292,87,2.0,285,8,0,0
2026-01-14 10:57:50.633444,J4,285,64,2.0,273,9,0,0
2026-01-14 10:57:50.633444,J1,269,65,1.8,260,10,0,0
2026-01-14 10:57:50.633444,J11,274,77,1.8,267,11,0,0
2026-01-14 10:57:50.633444,J12,213,50,1.5,204,12,0,0
2026-01-14 10:57:50.633444,J13,239,77,1.5,234,13,0,0
2026-01-14 10:57:50.633444,J15,254,66,1.5,249,14,0,0
2026-01-14 10:57:50.633444,J9,223,34,1.5,213,15,0,0
2026-01-14 10:57:50.633444,J18,208,59,1.2,198,16,0,0
2026-01-14 10:57:50.633444,J20,214,53,1.2,205,17,0,0
2026-01-14 10:57:50.633444,J5,245,46,1.2,233,18,0,0
2026-01-14 10:57:50.633444,J6,192,49,1.2,190,19,0,0
2026-01-14 10:57:50.633444,J19,135,30,0.2,129,20,0,1
2026-01-14 11:57:50.633444,J18,335,95,2.5,329,1,0,0
2026-01-14 11:57:50.633444,J8,331,84,2.5,327,2,0,0
2026-01-14 11:57:50.633444,J15,339,101,2.2,331,3,1,0
2026-01-14 11:57:50.633444,J14,285,62,2.0,275,4,0,0
2026-01-14 11:57:50.633444,J16,305,68,2.0,296,5,0,0
2026-01-14 11:57:50.633444,J19,309,62,2.0,301,6,0,0
2026-01-14 11:57:50.633444,J20,306,74,2.0,297,7,0,0
2026-01-14 11:57:50.633444,J5,315,73,2.0,303,8,0,0
2026-01-14 11:57:50.633444,J7,283,85,2.0,271,9,0,0
2026-01-14 11:57:50.633444,J12,296,69,1.8,292,10,0,0
2026-01-14 11:57:50.633444,J9,269,69,1.8,265,11,0,0
2026-01-14 11:57:50.633444,J2,256,53,1.5,248,12,0,0
2026-01-14 11:57:50.633444,J4,256,63,1.5,245,13,0,0
2026-01-14 11:57:50.633444,J6,237,78,1.5,227,14,0,0
2026-01-14 11:57:50.633444,J13,213,65,1.2,200,15,0,0
2026-01-14 11:57:50.633444,J17,182,40,1.0,167,16,0,0
2026-01-14 11:57:50.633444,J1,131,37,0.8,126,17,0,0
2026-01-14 11:57:50.633444,J11,158,53,0.8,152,18,0,0
2026-01-14 11:57:50.633444,J3,165,47,0.8,155,19,0,0
2026-01-14 11:57:50.633444,J10,122,27,0.2,111,20,0,1
2026-01-14 12:57:50.633444,J3,201,50,1.5,191,1,0,0
2026-01-14 12:57:50.633444,J1,192,44,1.2,187,2,0,0
2026-01-14 12:57:50.633444,J7,182,44,1.2,179,3,0,0
2026-01-14 12:57:50.633444,J10,173,33,1.0,160,4,0,0
2026-01-14 12:57:50.633444,J11,165,32,1.0,158,5,0,0
2026-01-14 12:57:50.633444,J14,183,44,1.0,173,6,0,0
2026-01-14 12:57:50.633444,J16,149,32,1.0,142,7,0,0
2026-01-14 12:57:50.633444,J18,168,32,1.0,158,8,0,0
2026-01-14 12:57:50.633444,J6,136,33,1.0,127,9,0,0
2026-01-14 12:57:50.633444,J12,160,50,0.8,154,10,0,0
2026-01-14 12:57:50.633444,J13,155,56,0.8,141,11,1,0
2026-01-14 12:57:50.633444,J15,160,31,0.8,154,12,0,0
2026-01-14 12:57:50.633444,J4,160,46,0.8,156,13,0,0
2026-01-14 12:57:50.633444,J5,162,32,0.8,156,14,0,0
2026-01-14 12:57:50.633444,J8,144,33,0.8,135,15,0,0
2026-01-14 12:57:50.633444,J19,99,28,0.5,89,16,0,0
2026-01-14 12:57:50.633444,J2,112,20,0.5,99,17,0,0
2026-01-14 12:57:50.633444,J9,127,29,0.5,121,18,0,0
2026-01-14 12:57:50.633444,J17,105,26,0.2,98,19,0,0
2026-01-14 12:57:50.633444,J20,93,21,0.2,87,20,0,1
2026-01-14 13:57:50.633444,J13,177,45,1.2,164,1,0,0
2026-01-14 13:57:50.633444,J18,202,47,1.2,193,2,0,0
2026-01-14 13:57:50.633444,J19,197,44,1.2,190,3,0,0
2026-01-14 13:57:50.633444,J5,220,57,1.2,211,4,1,0
2026-01-14 13:57:50.633444,J11,170,42,1.0,165,5,0,0
2026-01-14 13:57:50.633444,J12,163,42,1.0,159,6,0,0
2026-01-14 13:57:50.633444,J20,155,32,1.0,143,7,0,0
2026-01-14 13:57:50.633444,J3,169,44,1.0,162,8,0,0
2026-01-14 13:57:50.633444,J15,157,42,0.8,152,9,0,0
2026-01-14 13:57:50.633444,J2,151,45,0.8,147,10,0,0
2026-01-14 13:57:50.633444,J4,146,30,0.8,140,11,0,0
2026-01-14 13:57:50.633444,J6,138,35,0.8,128,12,0,0
2026-01-14 13:57:50.633444,J7,185,52,0.8,173,13,0,0
2026-01-14 13:57:50.633444,J8,144,27,0.8,135,14,0,0
2026-01-14 13:57:50.633444,J10,130,29,0.5,120,15,0,0
2026-01-14 13:57:50.633444,J14,120,30,0.5,109,16,0,0
2026-01-14 13:57:50.633444,J16,101,22,0.5,91,17,0,1
2026-01-14 13:57:50.633444,J17,132,33,0.5,124,18,0,0
2026-01-14 13:57:50.633444,J9,125,30,0.5,112,19,0,0
2026-01-14 13:57:50.633444,J1,113,34,0.2,107,20,0,0
2026-01-14 14:57:50.633444,J20,209,56,1.2,202,1,1,0
2026-01-14 14:57:50.633444,J10,165,40,1.0,154,2,0,0
2026-01-14 14:57:50.633444,J16,154,43,1.0,144,3,0,0
2026-01-14 14:57:50.633444,J17,214,48,1.0,209,4,0,0
2026-01-14 14:57:50.633444,J19,178,41,1.0,173,5,0,0
2026-01-14 14:57:50.633444,J5,154,47,1.0,144,6,0,0
2026-01-14 14:57:50.633444,J6,200,50,1.0,195,7,0,0
2026-01-14 14:57:50.633444,J8,181,48,1.0,173,8,0,0
2026-01-14 14:57:50.633444,J1,131,30,0.8,126,9,0,0
2026-01-14 14:57:50.633444,J11,145,35,0.8,141,10,0,0
2026-01-14 14:57:50.633444,J18,161,36,0.8,154,11,0,0
2026-01-14 14:57:50.633444,J2,169,47,0.8,166,12,0,0
2026-01-14 14:57:50.633444,J3,119,26,0.5,112,13,0,0
2026-01-14 14:57:50.633444,J4,107,30,0.5,99,14,0,0
2026-01-14 14:57:50.633444,J7,123,21,0.5,113,15,0,0
2026-01-14 14:57:50.633444,J9,99,30,0.5,91,16,0,0
2026-01-14 14:57:50.633444,J12,94,26,0.2,90,17,0,0
2026-01-14 14:57:50.633444,J14,90,20,0.2,82,18,0,0
2026-01-14 14:57:50.633444,J15,98,17,0.2,90,19,0,0
2026-01-14 14:57:50.633444,J13,69,14,0.0,57,20,0,1
2026-01-14 15:57:50.633444,J10,224,51,1.5,217,1,0,0
2026-01-14 15:57:50.633444,J19,231,70,1.5,224,2,1,0
2026-01-14 15:57:50.633444,J6,219,41,1.5,209,3,0,0
2026-01-14 15:57:50.633444,J8,245,54,1.5,235,4,0,0
2026-01-14 15:57:50.633444,J9,229,49,1.5,221,5,0,0
2026-01-14 15:57:50.633444,J13,205,47,1.2,198,6,0,0
2026-01-14 15:57:50.633444,J14,178,35,1.0,172,7,0,0
2026-01-14 15:57:50.633444,J5,185,44,1.0,174,8,0,0
2026-01-14 15:57:50.633444,J7,196,50,1.0,189,9,0,0
2026-01-14 15:57:50.633444,J2,125,33,0.8,120,10,0,0
2026-01-14 15:57:50.633444,J20,133,32,0.8,127,11,0,0
2026-01-14 15:57:50.633444,J1,142,40,0.5,132,12,0,0
2026-01-14 15:57:50.633444,J11,157,42,0.5,147,13,0,0
2026-01-14 15:57:50.633444,J12,121,27,0.5,111,14,0,0
2026-01-14 15:57:50.633444,J18,129,34,0.5,117,15,0,0
2026-01-14 15:57:50.633444,J3,140,24,0.5,128,16,0,0
2026-01-14 15:57:50.633444,J16,73,16,0.2,63,17,0,0
2026-01-14 15:57:50.633444,J17,83,20,0.2,74,18,0,0
2026-01-14 15:57:50.633444,J4,95,19,0.2,85,19,0,0
2026-01-14 15:57:50.633444,J15,69,19,0.0,61,20,0,1
2026-01-14 16:57:50.633444,J6,207,45,1.5,200,1,0,0
2026-01-14 16:57:50.633444,J1,218,56,1.2,211,2,1,0
2026-01-14 16:57:50.633444,J20,200,50,1.2,191,3,0,0
2026-01-14 16:57:50.633444,J9,184,42,1.2,171,4,0,0
2026-01-14 16:57:50.633444,J10,166,34,1.0,155,5,0,0
2026-01-14 16:57:50.633444,J11,167,42,1.0,164,6,0,0
2026-01-14 16:57:50.633444,J15,140,28,0.8,130,7,0,0
2026-01-14 16:57:50.633444,J16,160,41,0.8,154,8,0,0
2026-01-14 16:57:50.633444,J17,118,34,0.8,110,9,0,0
2026-01-14 16:57:50.633444,J5,135,39,0.8,128,10,0,0
2026-01-14 16:57:50.633444,J12,103,30,0.5,93,11,0,0
2026-01-14 16:57:50.633444,J13,114,34,0.5,106,12,0,0
2026-01-14 16:57:50.633444,J2,135,30,0.5,131,13,0,0
2026-01-14 16:57:50.633444,J3,122,35,0.5,117,14,0,0
2026-01-14 16:57:50.633444,J7,111,23,0.5,102,15,0,0
