timestamp,junction_id,state,action_taken,reward,q_value,green_time_N,green_time_S,green_time_E,green_time_W,policy_version
2026-02-21 19:57:50.633444,J16,Smooth,Shorten_Red_E,5.92,0.578,68,52,50,33,v4.2.1-stable
2026-02-21 19:57:50.633444,J17,Smooth,Extend_Green_N,5.24,0.737,30,29,69,51,v4.2.1-stable
2026-02-21 19:57:50.633444,J18,Clearing,Extend_Green_S,-4.2,0.74,53,68,70,88,v4.2.1-stable
2026-02-21 19:57:50.633444,J19,Clearing,Extend_Green_S,0.53,0.81,64,52,61,52,v4.2.1-stable
2026-02-21 19:57:50.633444,J20,Smooth,Shorten_Red_E,-3.57,0.917,24,20,27,65,v4.2.1-stable
2026-02-21 20:57:50.633444,J1,Congested,Shorten_Red_E,-1.29,0.305,73,23,21,82,v4.2.1-stable
2026-02-21 20:57:50.633444,J2,Smooth,Extend_Green_S,3.94,0.727,36,48,37,66,v4.2.1-stable
2026-02-21 20:57:50.633444,J3,Smooth,Shorten_Red_E,-2.44,0.421,73,83,20,69,v4.2.1-stable
2026-02-21 20:57:50.633444,J4,Congested,Extend_Green_S,0.65,0.77,89,21,46,81,v4.2.1-stable
2026-02-21 20:57:50.633444,J5,Smooth,Extend_Green_N,10.03,0.473,77,83,58,62,v4.2.1-stable
2026-02-21 20:57:50.633444,J6,Clearing,Shorten_Red_E,-1.55,0.013,65,50,86,37,v4.2.1-stable
2026-02-21 20:57:50.633444,J7,Smooth,Extend_Green_S,-1.19,0.482,52,65,83,49,v4.2.1-stable
2026-02-21 20:57:50.633444,J8,Clearing,Extend_Green_N,3.56,0.98,46,38,55,73,v4.2.1-stable
2026-02-21 20:57:50.633444,J9,Smooth,Shorten_Red_E,-4.68,0.908,82,55,47,39,v4.2.1-stable
2026-02-21 20:57:50.633444,J10,Clearing,Activate_Sync,-4.67,0.55,24,25,51,23,v4.2.1-stable
2026-02-21 20:57:50.633444,J11,Congested,Shorten_Red_E,6.86,0.907,55,43,61,43,v4.2.1-stable
2026-02-21 20:57:50.633444,J12,Clearing,Extend_Green_S,7.56,0.077,29,30,30,83,v4.2.1-stable
2026-02-21 20:57:50.633444,J13,Congested,Extend_Green_N,12.19,0.476,71,86,42,76,v4.2.1-stable
2026-02-21 20:57:50.633444,J14,Clearing,Extend_Green_N,0.82,0.516,51,83,41,22,v4.2.1-stable
2026-02-21 20:57:50.633444,J15,Smooth,Extend_Green_N,12.1,0.02,31,43,31,44,v4.2.1-stable
2026-02-21 20:57:50.633444,J16,Clearing,Extend_Green_S,7.08,0.287,87,73,32,28,v4.2.1-stable
2026-02-21 20:57:50.633444,J17,Smooth,Extend_Green_N,9.75,0.476,60,25,69,78,v4.2.1-stable
2026-02-21 20:57:50.633444,J18,Smooth,Extend_Green_N,-2.68,0.243,29,62,49,49,v4.2.1-stable
2026-02-21 20:57:50.633444,J19,Smooth,Extend_Green_S,9.3,0.291,36,35,59,74,v4.2.1-stable
2026-02-21 20:57:50.633444,J20,Clearing,Extend_Green_S,4.5,0.867,28,73,66,25,v4.2.1-stable
2026-02-21 21:57:50.633444,J1,Congested,Activate_Sync,8.66,0.328,40,56,31,53,v4.2.1-stable
2026-02-21 21:57:50.633444,J2,Congested,Activate_Sync,12.06,0.415,42,44,26,20,v4.2.1-stable
2026-02-21 21:57:50.633444,J3,Congested,Extend_Green_S,9.51,0.815,34,33,71,87,v4.2.1-stable
2026-02-21 21:57:50.633444,J4,Clearing,Extend_Green_N,4.85,0.215,58,68,78,69,v4.2.1-stable
2026-02-21 21:57:50.633444,J5,Congested,Extend_Green_N,11.5,0.093,86,81,44,33,v4.2.1-stable
2026-02-21 21:57:50.633444,J6,Clearing,Extend_Green_S,0.56,0.298,42,35,57,67,v4.2.1-stable
2026-02-21 21:57:50.633444,J7,Smooth,Extend_Green_N,13.24,0.103,82,59,29,66,v4.2.1-stable
2026-02-21 21:57:50.633444,J8,Congested,Activate_Sync,10.58,0.716,76,52,75,46,v4.2.1-stable
2026-02-21 21:57:50.633444,J9,Smooth,Extend_Green_S,6.07,0.801,75,43,84,79,v4.2.1-stable
2026-02-21 21:57:50.633444,J10,Congested,Shorten_Red_E,2.81,0.732,39,49,80,32,v4.2.1-stable
2026-02-21 21:57:50.633444,J11,Clearing,Extend_Green_N,-3.67,0.744,50,33,21,33,v4.2.1-stable
2026-02-21 21:57:50.633444,J12,Smooth,Extend_Green_N,7.4,0.976,26,83,27,86,v4.2.1-stable
2026-02-21 21:57:50.633444,J13,Congested,Activate_Sync,10.07,0.471,41,42,63,25,v4.2.1-stable
2026-02-21 21:57:50.633444,J14,Smooth,Shorten_Red_E,1.17,0.636,53,57,80,82,v4.2.1-stable
2026-02-21 21:57:50.633444,J15,Congested,Extend_Green_S,2.18,0.362,81,56,26,64,v4.2.1-stable
2026-02-21 21:57:50.633444,J16,Clearing,Activate_Sync,-0.63,0.615,49,80,50,46,v4.2.1-stable
2026-02-21 21:57:50.633444,J17,Smooth,Shorten_Red_E,1.81,0.972,46,20,44,51,v4.2.1-stable
2026-02-21 21:57:50.633444,J18,Congested,Extend_Green_S,9.93,0.59,37,22,29,23,v4.2.1-stable
2026-02-21 21:57:50.633444,J19,Congested,Shorten_Red_E,12.77,0.548,52,27,87,40,v4.2.1-stable
2026-02-21 21:57:50.633444,J20,Smooth,Extend_Green_S,-1.77,0.249,63,76,29,52,v4.2.1-stable
2026-02-21 22:57:50.633444,J1,Congested,Extend_Green_N,5.35,0.04,31,70,73,59,v4.2.1-stable
2026-02-21 22:57:50.633444,J2,Congested,Shorten_Red_E,-0.7,0.254,72,85,61,26,v4.2.1-stable
2026-02-21 22:57:50.633444,J3,Clearing,Activate_Sync,0.25,0.462,78,81,65,71,v4.2.1-stable
2026-02-21 22:57:50.633444,J4,Congested,Activate_Sync,12.35,0.81,32,24,59,27,v4.2.1-stable
2026-02-21 22:57:50.633444,J5,Clearing,Extend_Green_N,2.43,0.948,23,86,86,56,v4.2.1-stable
2026-02-21 22:57:50.633444,J6,Congested,Shorten_Red_E,6.83,0.365,74,23,42,24,v4.2.1-stable
2026-02-21 22:57:50.633444,J7,Congested,Extend_Green_S,10.15,0.187,48,77,70,62,v4.2.1-stable
2026-02-21 22:57:50.633444,J8,Smooth,Activate_Sync,4.44,0.289,49,43,71,28,v4.2.1-stable
2026-02-21 22:57:50.633444,J9,Clearing,Extend_Green_N,11.32,0.883,63,52,79,62,v4.2.1-stable
2026-02-21 22:57:50.633444,J10,Clearing,Shorten_Red_E,2.47,0.746,51,58,29,55,v4.2.1-stable
2026-02-21 22:57:50.633444,J11,Clearing,Shorten_Red_E,12.29,0.456,69,55,49,39,v4.2.1-stable
2026-02-21 22:57:50.633444,J12,Congested,Shorten_Red_E,4.49,0.08,51,88,46,46,v4.2.1-stable
2026-02-21 22:57:50.633444,J13,Clearing,Extend_Green_N,11.61,0.364,24,70,47,45,v4.2.1-stable
2026-02-21 22:57:50.633444,J14,Congested,Shorten_Red_E,5.58,0.418,61,47,72,44,v4.2.1-stable
2026-02-21 22:57:50.633444,J15,Smooth,Extend_Green_N,7.92,0.69,36,60,54,20,v4.2.1-stable
2026-02-21 22:57:50.633444,J16,Congested,Extend_Green_S,-1.53,0.038,84,83,23,72,v4.2.1-stable
2026-02-21 22:57:50.633444,J17,Smooth,Extend_Green_S,7.34,0.564,53,74,85,29,v4.2.1-stable
2026-02-21 22:57:50.633444,J18,Smooth,Extend_Green_N,9.27,0.315,88,64,74,86,v4.2.1-stable
2026-02-21 22:57:50.633444,J19,Clearing,Shorten_Red_E,-4.38,0.579,36,74,58,25,v4.2.1-stable
2026-02-21 22:57:50.633444,J20,Congested,Activate_Sync,-2.65,0.739,50,64,78,40,v4.2.1-stable
2026-02-21 23:57:50.633444,J1,Congested,Shorten_Red_E,3.04,0.07,25,48,48,35,v4.2.1-stable
2026-02-21 23:57:50.633444,J2,Congested,Extend_Green_N,0.88,0.28,35,63,40,29,v4.2.1-stable
2026-02-21 23:57:50.633444,J3,Congested,Activate_Sync,-0.7,0.357,53,54,59,33,v4.2.1-stable
2026-02-21 23:57:50.633444,J4,Smooth,Activate_Sync,-2.49,0.581,39,54,51,33,v4.2.1-stable
2026-02-21 23:57:50.633444,J5,Clearing,Extend_Green_N,7.67,0.635,48,75,21,60,v4.2.1-stable
2026-02-21 23:57:50.633444,J6,Clearing,Activate_Sync,1.52,0.621,54,88,23,62,v4.2.1-stable
2026-02-21 23:57:50.633444,J7,Smooth,Shorten_Red_E,5.74,0.378,50,46,50,79,v4.2.1-stable
2026-02-21 23:57:50.633444,J8,Smooth,Shorten_Red_E,6.7,0.477,35,60,73,65,v4.2.1-stable
2026-02-21 23:57:50.633444,J9,Congested,Activate_Sync,-1.47,0.623,21,46,32,71,v4.2.1-stable
2026-02-21 23:57:50.633444,J10,Smooth,Extend_Green_N,10.69,0.518,48,83,46,54,v4.2.1-stable
2026-02-21 23:57:50.633444,J11,Smooth,Activate_Sync,2.92,0.966,48,51,42,26,v4.2.1-stable
2026-02-21 23:57:50.633444,J12,Clearing,Activate_Sync,-4.78,0.3,33,41,59,27,v4.2.1-stable
2026-02-21 23:57:50.633444,J13,Congested,Activate_Sync,11.81,0.344,89,58,57,80,v4.2.1-stable
2026-02-21 23:57:50.633444,J14,Smooth,Extend_Green_N,10.96,0.385,36,89,86,87,v4.2.1-stable
2026-02-21 23:57:50.633444,J15,Clearing,Extend_Green_S,4.05,0.836,50,38,46,42,v4.2.1-stable
2026-02-21 23:57:50.633444,J16,Clearing,Activate_Sync,-3.47,0.454,83,54,89,67,v4.2.1-stable
2026-02-21 23:57:50.633444,J17,Clearing,Activate_Sync,0.77,0.199,66,36,77,45,v4.2.1-stable
2026-02-21 23:57:50.633444,J18,Clearing,Shorten_Red_E,3.49,0.202,72,63,33,55,v4.2.1-stable
2026-02-21 23:57:50.633444,J19,Clearing,Extend_Green_S,7.47,0.303,49,72,75,59,v4.2.1-stable
2026-02-21 23:57:50.633444,J20,Congested,Shorten_Red_E,1.19,0.076,64,69,63,70,v4.2.1-stable
2026-02-22 00:57:50.633444,J1,Smooth,Activate_Sync,12.15,0.925,22,73,26,73,v4.2.1-stable
2026-02-22 00:57:50.633444,J2,Smooth,Shorten_Red_E,8.89,0.397,76,85,69,76,v4.2.1-stable
2026-02-22 00:57:50.633444,J3,Clearing,Extend_Green_S,9.09,0.851,20,74,71,75,v4.2.1-stable
2026-02-22 00:57:50.633444,J4,Smooth,Extend_Green_S,-1.9,0.738,44,45,61,25,v4.2.1-stable
2026-02-22 00:57:50.633444,J5,Congested,Extend_Green_S,12.68,0.615,63,20,30,52,v4.2.1-stable
2026-02-22 00:57:50.633444,J6,Congested,Extend_Green_S,1.12,0.057,89,72,89,20,v4.2.1-stable
2026-02-22 00:57:50.633444,J7,Smooth,Shorten_Red_E,6.27,0.541,74,54,43,28,v4.2.1-stable
2026-02-22 00:57:50.633444,J8,Clearing,Activate_Sync,1.87,0.961,54,64,37,47,v4.2.1-stable
2026-02-22 00:57:50.633444,J9,Smooth,Extend_Green_S,8.25,0.28,24,89,25,23,v4.2.1-stable
2026-02-22 00:57:50.633444,J10,Congested,Extend_Green_N,0.8,0.616,23,25,46,69,v4.2.1-stable
2026-02-22 00:57:50.633444,J11,Smooth,Activate_Sync,12.4,0.571,79,44,83,70,v4.2.1-stable
2026-02-22 00:57:50.633444,J12,Congested,Extend_Green_S,4.01,0.408,42,20,69,32,v4.2.1-stable
2026-02-22 00:57:50.633444,J13,Smooth,Extend_Green_S,-1.79,0.407,59,55,30,86,v4.2.1-stable
2026-02-22 00:57:50.633444,J14,Clearing,Extend_Green_N,11.31,0.709,74,60,69,43,v4.2.1-stable
2026-02-22 00:57:50.633444,J15,Congested,Extend_Green_S,-1.58,0.67,23,36,46,75,v4.2.1-stable
2026-02-22 00:57:50.633444,J16,Clearing,Shorten_Red_E,9.67,0.939,35,23,81,82,v4.2.1-stable
2026-02-22 00:57:50.633444,J17,Congested,Extend_Green_N,1.67,0.953,34,65,81,83,v4.2.1-stable
2026-02-22 00:57:50.633444,J18,Smooth,Extend_Green_S,-0.86,0.971,78,49,68,85,v4.2.1-stable
2026-02-22 00:57:50.633444,J19,Congested,Extend_Green_S,-0.17,0.221,45,35,85,36,v4.2.1-stable
2026-02-22 00:57:50.633444,J20,Smooth,Activate_Sync,0.62,0.129,58,35,68,69,v4.2.1-stable
2026-02-22 01:57:50.633444,J1,Congested,Extend_Green_N,11.22,0.806,53,23,38,61,v4.2.1-stable
2026-02-22 01:57:50.633444,J2,Congested,Extend_Green_S,-3.25,0.293,42,38,49,60,v4.2.1-stable
2026-02-22 01:57:50.633444,J3,Clearing,Activate_Sync,7.02,0.679,21,56,74,42,v4.2.1-stable
2026-02-22 01:57:50.633444,J4,Clearing,Activate_Sync,-1.19,0.194,44,42,40,46,v4.2.1-stable
2026-02-22 01:57:50.633444,J5,Clearing,Activate_Sync,-4.76,0.214,47,58,39,34,v4.2.1-stable
2026-02-22 01:57:50.633444,J6,Clearing,Extend_Green_S,4.51,0.407,74,64,45,26,v4.2.1-stable
2026-02-22 01:57:50.633444,J7,Clearing,Shorten_Red_E,5.03,0.434,74,76,36,82,v4.2.1-stable
2026-02-22 01:57:50.633444,J8,Congested,Extend_Green_S,5.2,0.643,40,70,85,83,v4.2.1-stable
2026-02-22 01:57:50.633444,J9,Congested,Shorten_Red_E,1.66,0.195,50,72,38,33,v4.2.1-stable
2026-02-22 01:57:50.633444,J10,Clearing,Shorten_Red_E,-0.51,0.967,51,80,53,24,v4.2.1-stable
2026-02-22 01:57:50.633444,J11,Congested,Extend_Green_S,13.86,0.758,57,68,54,85,v4.2.1-stable
2026-02-22 01:57:50.633444,J12,Congested,Activate_Sync,-2.14,0.214,81,58,69,82,v4.2.1-stable
2026-02-22 01:57:50.633444,J13,Clearing,Shorten_Red_E,-3.31,0.378,25,73,85,20,v4.2.1-stable
2026-02-22 01:57:50.633444,J14,Smooth,Extend_Green_N,14.4,0.928,66,63,60,75,v4.2.1-stable
2026-02-22 01:57:50.633444,J15,Congested,Extend_Green_N,-0.06,0.799,85,51,20,37,v4.2.1-stable
2026-02-22 01:57:50.633444,J16,Smooth,Shorten_Red_E,10.99,0.919,59,40,48,36,v4.2.1-stable
2026-02-22 01:57:50.633444,J17,Smooth,Extend_Green_S,11.98,0.676,57,58,84,58,v4.2.1-stable
2026-02-22 01:57:50.633444,J18,Smooth,Extend_Green_S,3.18,0.368,39,74,68,51,v4.2.1-stable
2026-02-22 01:57:50.633444,J19,Clearing,Shorten_Red_E,10.0,0.96,37,57,52,41,v4.2.1-stable
2026-02-22 01:57:50.633444,J20,Congested,Extend_Green_N,1.64,0.439,31,65,36,88,v4.2.1-stable
2026-02-22 02:57:50.633444,J1,Congested,Shorten_Red_E,10.37,0.623,62,55,81,67,v4.2.1-stable
2026-02-22 02:57:50.633444,J2,Congested,Extend_Green_N,1.03,0.823,82,81,27,27,v4.2.1-stable
2026-02-22 02:57:50.633444,J3,Congested,Activate_Sync,2.39,0.141,22,28,83,78,v4.2.1-stable
2026-02-22 02:57:50.633444,J4,Congested,Extend_Green_S,13.58,0.388,76,51,71,61,v4.2.1-stable
2026-02-22 02:57:50.633444,J5,Clearing,Activate_Sync,0.53,0.457,55,52,63,29,v4.2.1-stable
2026-02-22 02:57:50.633444,J6,Smooth,Activate_Sync,10.93,0.373,66,69,71,22,v4.2.1-stable
2026-02-22 02:57:50.633444,J7,Smooth,Shorten_Red_E,8.19,0.314,64,57,63,44,v4.2.1-stable
2026-02-22 02:57:50.633444,J8,Clearing,Extend_Green_S,14.51,0.188,63,42,53,61,v4.2.1-stable
2026-02-22 02:57:50.633444,J9,Clearing,Extend_Green_N,13.65,0.067,86,50,36,82,v4.2.1-stable
2026-02-22 02:57:50.633444,J10,Smooth,Extend_Green_S,12.77,0.896,43,59,89,45,v4.2.1-stable
2026-02-22 02:57:50.633444,J11,Clearing,Activate_Sync,-3.75,0.019,28,39,55,53,v4.2.1-stable
2026-02-22 02:57:50.633444,J12,Smooth,Extend_Green_N,8.63,0.615,40,33,26,50,v4.2.1-stable
2026-02-22 02:57:50.633444,J13,Congested,Extend_Green_S,8.82,0.66,70,24,58,35,v4.2.1-stable
2026-02-22 02:57:50.633444,J14,Smooth,Extend_Green_N,-1.24,0.23,66,82,68,57,v4.2.1-stable
2026-02-22 02:57:50.633444,J15,Smooth,Extend_Green_S,14.68,0.064,68,65,49,32,v4.2.1-stable
2026-02-22 02:57:50.633444,J16,Congested,Extend_Green_N,12.0,0.81,31,49,52,50,v4.2.1-stable
2026-02-22 02:57:50.633444,J17,Clearing,Extend_Green_N,4.65,0.019,61,86,61,48,v4.2.1-stable
2026-02-22 02:57:50.633444,J18,Clearing,Shorten_Red_E,5.36,0.948,47,79,40,25,v4.2.1-stable
2026-02-22 02:57:50.633444,J19,Clearing,Extend_Green_S,-1.46,0.863,86,77,82,43,v4.2.1-stable
2026-02-22 02:57:50.633444,J20,Clearing,Extend_Green_S,-3.31,0.023,50,37,33,27,v4.2.1-stable
2026-02-22 03:57:50.633444,J1,Congested,Shorten_Red_E,8.85,0.651,76,83,58,23,v4.2.1-stable
2026-02-22 03:57:50.633444,J2,Congested,Shorten_Red_E,0.85,0.635,33,80,25,84,v4.2.1-stable
2026-02-22 03:57:50.633444,J3,Smooth,Shorten_Red_E,14.24,0.97,68,20,28,59,v4.2.1-stable
2026-02-22 03:57:50.633444,J4,Congested,Extend_Green_S,6.55,0.581,43,44,35,58,v4.2.1-stable
2026-02-22 03:57:50.633444,J5,Congested,Activate_Sync,14.84,0.84,80,83,89,87,v4.2.1-stable
2026-02-22 03:57:50.633444,J6,Smooth,Activate_Sync,1.4,0.882,64,29,56,55,v4.2.1-stable
2026-02-22 03:57:50.633444,J7,Smooth,Extend_Green_N,10.62,0.101,29,56,31,33,v4.2.1-stable
2026-02-22 03:57:50.633444,J8,Clearing,Activate_Sync,1.34,0.331,85,59,88,68,v4.2.1-stable
2026-02-22 03:57:50.633444,J9,Congested,Extend_Green_S,13.88,0.684,79,48,76,77,v4.2.1-stable
2026-02-22 03:57:50.633444,J10,Congested,Extend_Green_N,13.0,0.017,21,41,59,30,v4.2.1-stable
2026-02-22 03:57:50.633444,J11,Clearing,Extend_Green_S,8.89,0.521,69,83,31,73,v4.2.1-stable
2026-02-22 03:57:50.633444,J12,Smooth,Extend_Green_S,3.44,0.69,20,85,58,30,v4.2.1-stable
2026-02-22 03:57:50.633444,J13,Clearing,Shorten_Red_E,14.37,0.28,21,47,78,44,v4.2.1-stable
2026-02-22 03:57:50.633444,J14,Clearing,Shorten_Red_E,14.28,0.044,70,76,66,78,v4.2.1-stable
2026-02-22 03:57:50.633444,J15,Smooth,Extend_Green_S,2.86,0.343,64,43,52,79,v4.2.1-stable
2026-02-22 03:57:50.633444,J16,Congested,Shorten_Red_E,6.24,0.43,37,51,22,52,v4.2.1-stable
2026-02-22 03:57:50.633444,J17,Smooth,Activate_Sync,8.3,0.881,85,55,82,60,v4.2.1-stable
2026-02-22 03:57:50.633444,J18,Smooth,Activate_Sync,6.22,0.098,70,62,23,71,v4.2.1-stable
2026-02-22 03:57:50.633444,J19,Congested,Shorten_Red_E,4.48,0.225,67,86,78,75,v4.2.1-stable
2026-02-22 03:57:50.633444,J20,Clearing,Extend_Green_S,13.4,0.902,80,30,53,56,v4.2.1-stable
2026-02-22 04:57:50.633444,J1,Congested,Extend_Green_S,0.53,0.533,57,56,20,75,v4.2.1-stable
2026-02-22 04:57:50.633444,J2,Smooth,Extend_Green_N,10.19,0.013,43,41,79,87,v4.2.1-stable
2026-02-22 04:57:50.633444,J3,Smooth,Extend_Green_N,1.1,0.422,27,66,70,40,v4.2.1-stable
2026-02-22 04:57:50.633444,J4,Smooth,Extend_Green_S,8.94,0.7,31,59,77,47,v4.2.1-stable
2026-02-22 04:57:50.633444,J5,Smooth,Extend_Green_S,-3.93,0.032,31,22,85,86,v4.2.1-stable
2026-02-22 04:57:50.633444,J6,Smooth,Activate_Sync,4.41,0.133,57,75,73,25,v4.2.1-stable
2026-02-22 04:57:50.633444,J7,Smooth,Extend_Green_N,-1.11,0.669,87,85,86,89,v4.2.1-stable
2026-02-22 04:57:50.633444,J8,Smooth,Shorten_Red_E,-3.13,0.947,76,53,65,87,v4.2.1-stable
2026-02-22 04:57:50.633444,J9,Congested,Extend_Green_S,-3.12,0.491,54,76,27,72,v4.2.1-stable
2026-02-22 04:57:50.633444,J10,Congested,Extend_Green_N,14.31,0.352,41,60,79,84,v4.2.1-stable
2026-02-22 04:57:50.633444,J11,Clearing,Shorten_Red_E,-0.52,0.197,31,36,34,48,v4.2.1-stable
2026-02-22 04:57:50.633444,J12,Smooth,Extend_Green_S,12.61,0.665,49,51,20,32,v4.2.1-stable
2026-02-22 04:57:50.633444,J13,Congested,Activate_Sync,-4.65,0.758,62,65,82,67,v4.2.1-stable
2026-02-22 04:57:50.633444,J14,Congested,Shorten_Red_E,14.45,0.279,43,46,85,43,v4.2.1-stable
2026-02-22 04:57:50.633444,J15,Clearing,Extend_Green_S,-0.49,0.491,30,77,80,40,v4.2.1-stable
2026-02-22 04:57:50.633444,J16,Smooth,Extend_Green_S,13.19,0.78,85,67,89,42,v4.2.1-stable
2026-02-22 04:57:50.633444,J17,Congested,Shorten_Red_E,-3.38,0.012,75,51,60,37,v4.2.1-stable
2026-02-22 04:57:50.633444,J18,Clearing,Extend_Green_S,13.12,0.034,52,66,57,51,v4.2.1-stable
2026-02-22 04:57:50.633444,J19,Clearing,Extend_Green_N,5.37,0.112,43,39,25,80,v4.2.1-stable
2026-02-22 04:57:50.633444,J20,Clearing,Extend_Green_S,7.81,0.256,59,27,20,27,v4.2.1-stable
2026-02-22 05:57:50.633444,J1,Congested,Extend_Green_S,7.35,0.467,51,32,67,60,v4.2.1-stable
2026-02-22 05:57:50.633444,J2,Congested,Shorten_Red_E,0.49,0.841,87,30,59,57,v4.2.1-stable
2026-02-22 05:57:50.633444,J3,Congested,Activate_Sync,-0.16,0.337,61,41,31,37,v4.2.1-stable
2026-02-22 05:57:50.633444,J4,Smooth,Extend_Green_N,10.73,0.913,63,79,63,80,v4.2.1-stable
2026-02-22 05:57:50.633444,J5,Clearing,Extend_Green_S,7.66,0.696,79,33,22,53,v4.2.1-stable
2026-02-22 05:57:50.633444,J6,Clearing,Activate_Sync,2.23,0.041,40,47,37,36,v4.2.1-stable
2026-02-22 05:57:50.633444,J7,Congested,Activate_Sync,0.04,0.633,56,84,34,59,v4.2.1-stable
2026-02-22 05:57:50.633444,J8,Clearing,Extend_Green_N,6.23,0.299,79,38,47,25,v4.2.1-stable
2026-02-22 05:57:50.633444,J9,Congested,Shorten_Red_E,8.37,0.729,62,82,46,87,v4.2.1-stable
2026-02-22 05:57:50.633444,J10,Congested,Activate_Sync,-2.12,0.321,28,66,25,75,v4.2.1-stable
2026-02-22 05:57:50.633444,J11,Clearing,Extend_Green_N,2.43,0.213,72,58,67,55,v4.2.1-stable
2026-02-22 05:57:50.633444,J12,Congested,Activate_Sync,-1.94,0.632,89,65,54,21,v4.2.1-stable
2026-02-22 05:57:50.633444,J13,Congested,Extend_Green_N,8.82,0.752,29,79,76,39,v4.2.1-stable
2026-02-22 05:57:50.633444,J14,Smooth,Extend_Green_S,10.7,0.466,78,36,87,31,v4.2.1-stable
2026-02-22 05:57:50.633444,J15,Congested,Activate_Sync,1.85,0.787,68,78,30,39,v4.2.1-stable
2026-02-22 05:57:50.633444,J16,Congested,Activate_Sync,4.18,0.887,69,67,27,24,v4.2.1-stable
2026-02-22 05:57:50.633444,J17,Clearing,Shorten_Red_E,3.51,0.254,59,83,32,76,v4.2.1-stable
2026-02-22 05:57:50.633444,J18,Congested,Extend_Green_N,10.65,0.721,39,23,31,80,v4.2.1-stable
2026-02-22 05:57:50.633444,J19,Congested,Extend_Green_S,-3.61,0.955,81,54,22,54,v4.2.1-stable
2026-02-22 05:57:50.633444,J20,Smooth,Extend_Green_N,13.9,0.842,79,73,22,44,v4.2.1-stable
2026-02-22 06:57:50.633444,J1,Clearing,Extend_Green_N,0.87,0.035,58,64,64,36,v4.2.1-stable
2026-02-22 06:57:50.633444,J2,Congested,Extend_Green_S,1.75,0.216,50,71,35,88,v4.2.1-stable
2026-02-22 06:57:50.633444,J3,Congested,Extend_Green_S,-1.36,0.329,25,45,50,29,v4.2.1-stable
2026-02-22 06:57:50.633444,J4,Clearing,Extend_Green_N,12.93,0.971,26,48,78,68,v4.2.1-stable
2026-02-22 06:57:50.633444,J5,Smooth,Activate_Sync,10.69,0.339,59,88,78,76,v4.2.1-stable
2026-02-22 06:57:50.633444,J6,Congested,Extend_Green_S,0.54,0.594,62,77,47,43,v4.2.1-stable
2026-02-22 06:57:50.633444,J7,Clearing,Activate_Sync,5.38,0.53,34,86,64,71,v4.2.1-stable
2026-02-22 06:57:50.633444,J8,Clearing,Extend_Green_N,9.13,0.723,49,35,54,87,v4.2.1-stable
2026-02-22 06:57:50.633444,J9,Smooth,Extend_Green_S,9.66,0.016,68,47,42,89,v4.2.1-stable
2026-02-22 06:57:50.633444,J10,Clearing,Extend_Green_S,1.02,0.446,26,46,35,87,v4.2.1-stable
2026-02-22 06:57:50.633444,J11,Clearing,Extend_Green_S,7.23,0.054,27,27,27,34,v4.2.1-stable
2026-02-22 06:57:50.633444,J12,Congested,Extend_Green_N,8.62,0.162,27,56,82,63,v4.2.1-stable
2026-02-22 06:57:50.633444,J13,Smooth,Activate_Sync,4.32,0.547,44,45,33,60,v4.2.1-stable
2026-02-22 06:57:50.633444,J14,Congested,Extend_Green_N,14.37,0.59,64,82,61,35,v4.2.1-stable
2026-02-22 06:57:50.633444,J15,Clearing,Extend_Green_S,9.87,0.518,22,33,48,22,v4.2.1-stable
2026-02-22 06:57:50.633444,J16,Smooth,Extend_Green_N,14.12,0.034,81,23,88,32,v4.2.1-stable
2026-02-22 06:57:50.633444,J17,Clearing,Extend_Green_S,-3.72,0.039,65,42,39,82,v4.2.1-stable
2026-02-22 06:57:50.633444,J18,Smooth,Extend_Green_S,12.23,0.804,62,63,87,80,v4.2.1-stable
2026-02-22 06:57:50.633444,J19,Clearing,Activate_Sync,5.13,0.718,24,34,71,74,v4.2.1-stable
2026-02-22 06:57:50.633444,J20,Clearing,Activate_Sync,0.54,0.539,88,41,35,77,v4.2.1-stable
2026-02-22 07:57:50.633444,J1,Clearing,Extend_Green_N,0.32,0.528,35,22,67,74,v4.2.1-stable
2026-02-22 07:57:50.633444,J2,Congested,Extend_Green_N,8.13,0.592,67,57,36,45,v4.2.1-stable
2026-02-22 07:57:50.633444,J3,Smooth,Extend_Green_N,13.5,0.886,54,78,30,61,v4.2.1-stable
2026-02-22 07:57:50.633444,J4,Congested,Extend_Green_S,-4.58,0.677,80,21,54,24,v4.2.1-stable
2026-02-22 07:57:50.633444,J5,Smooth,Shorten_Red_E,5.97,0.459,36,56,50,89,v4.2.1-stable
2026-02-22 07:57:50.633444,J6,Smooth,Shorten_Red_E,6.61,0.876,86,58,67,70,v4.2.1-stable
2026-02-22 07:57:50.633444,J7,Clearing,Extend_Green_S,7.47,0.675,68,62,34,46,v4.2.1-stable
2026-02-22 07:57:50.633444,J8,Congested,Shorten_Red_E,12.51,0.236,23,47,38,29,v4.2.1-stable
2026-02-22 07:57:50.633444,J9,Congested,Shorten_Red_E,2.4,0.861,79,68,85,25,v4.2.1-stable
2026-02-22 07:57:50.633444,J10,Smooth,Activate_Sync,4.49,0.484,71,85,49,64,v4.2.1-stable
2026-02-22 07:57:50.633444,J11,Smooth,Shorten_Red_E,4.09,0.324,46,59,63,78,v4.2.1-stable
